SBY  9:32:50 [counter_64_bit_bmc] Removing directory '/home/yuval/Documents/64-bit_counter/counter_64_bit_bmc'.
SBY  9:32:50 [counter_64_bit_bmc] Copy '/home/yuval/Documents/64-bit_counter/counter_64_bit.v' to '/home/yuval/Documents/64-bit_counter/counter_64_bit_bmc/src/counter_64_bit.v'.
SBY  9:32:50 [counter_64_bit_bmc] Copy '/home/yuval/Documents/64-bit_counter/counter_64_bit_formal.v' to '/home/yuval/Documents/64-bit_counter/counter_64_bit_bmc/src/counter_64_bit_formal.v'.
SBY  9:32:50 [counter_64_bit_bmc] engine_0: smtbmc
SBY  9:32:50 [counter_64_bit_bmc] base: starting process "cd counter_64_bit_bmc/src; yosys -ql ../model/design.log ../model/design.ys"
SBY  9:32:50 [counter_64_bit_bmc] base: finished (returncode=0)
SBY  9:32:50 [counter_64_bit_bmc] prep: starting process "cd counter_64_bit_bmc/model; yosys -ql design_prep.log design_prep.ys"
SBY  9:32:50 [counter_64_bit_bmc] prep: finished (returncode=0)
SBY  9:32:50 [counter_64_bit_bmc] smt2: starting process "cd counter_64_bit_bmc/model; yosys -ql design_smt2.log design_smt2.ys"
SBY  9:32:50 [counter_64_bit_bmc] smt2: finished (returncode=0)
SBY  9:32:50 [counter_64_bit_bmc] engine_0: starting process "cd counter_64_bit_bmc; yosys-smtbmc --presat --unroll --noprogress -t 100  --append 0 --dump-vcd engine_0/trace.vcd --dump-yw engine_0/trace.yw --dump-vlogtb engine_0/trace_tb.v --dump-smtc engine_0/trace.smtc model/design_smt2.smt2"
SBY  9:32:52 [counter_64_bit_bmc] engine_0: ##   0:00:01  Checking assumptions in step 36..
SBY  9:32:52 [counter_64_bit_bmc] engine_0: ##   0:00:01  Checking assertions in step 36..
SBY  9:32:52 [counter_64_bit_bmc] engine_0: ##   0:00:01  Checking assumptions in step 37..
SBY  9:32:52 [counter_64_bit_bmc] engine_0: ##   0:00:01  Checking assertions in step 37..
SBY  9:32:52 [counter_64_bit_bmc] engine_0: ##   0:00:02  Checking assumptions in step 38..
SBY  9:32:52 [counter_64_bit_bmc] engine_0: ##   0:00:02  Checking assertions in step 38..
SBY  9:32:53 [counter_64_bit_bmc] engine_0: ##   0:00:02  Checking assumptions in step 39..
SBY  9:32:53 [counter_64_bit_bmc] engine_0: ##   0:00:02  Checking assertions in step 39..
SBY  9:32:53 [counter_64_bit_bmc] engine_0: ##   0:00:02  Checking assumptions in step 40..
SBY  9:32:53 [counter_64_bit_bmc] engine_0: ##   0:00:02  Checking assertions in step 40..
SBY  9:32:53 [counter_64_bit_bmc] engine_0: ##   0:00:02  Checking assumptions in step 41..
SBY  9:32:53 [counter_64_bit_bmc] engine_0: ##   0:00:02  Checking assertions in step 41..
SBY  9:32:53 [counter_64_bit_bmc] engine_0: ##   0:00:02  Checking assumptions in step 42..
SBY  9:32:53 [counter_64_bit_bmc] engine_0: ##   0:00:02  Checking assertions in step 42..
SBY  9:32:53 [counter_64_bit_bmc] engine_0: ##   0:00:02  Checking assumptions in step 43..
SBY  9:32:53 [counter_64_bit_bmc] engine_0: ##   0:00:02  Checking assertions in step 43..
SBY  9:32:53 [counter_64_bit_bmc] engine_0: ##   0:00:02  Checking assumptions in step 44..
SBY  9:32:53 [counter_64_bit_bmc] engine_0: ##   0:00:02  Checking assertions in step 44..
SBY  9:32:53 [counter_64_bit_bmc] engine_0: ##   0:00:02  Checking assumptions in step 45..
SBY  9:32:53 [counter_64_bit_bmc] engine_0: ##   0:00:02  Checking assertions in step 45..
SBY  9:32:53 [counter_64_bit_bmc] engine_0: ##   0:00:02  Checking assumptions in step 46..
SBY  9:32:53 [counter_64_bit_bmc] engine_0: ##   0:00:02  Checking assertions in step 46..
SBY  9:32:53 [counter_64_bit_bmc] engine_0: ##   0:00:02  Checking assumptions in step 47..
SBY  9:32:53 [counter_64_bit_bmc] engine_0: ##   0:00:02  Checking assertions in step 47..
SBY  9:32:53 [counter_64_bit_bmc] engine_0: ##   0:00:02  Checking assumptions in step 48..
SBY  9:32:53 [counter_64_bit_bmc] engine_0: ##   0:00:02  Checking assertions in step 48..
SBY  9:32:53 [counter_64_bit_bmc] engine_0: ##   0:00:02  Checking assumptions in step 49..
SBY  9:32:53 [counter_64_bit_bmc] engine_0: ##   0:00:02  Checking assertions in step 49..
SBY  9:32:53 [counter_64_bit_bmc] engine_0: ##   0:00:02  Checking assumptions in step 50..
SBY  9:32:53 [counter_64_bit_bmc] engine_0: ##   0:00:02  Checking assertions in step 50..
SBY  9:32:53 [counter_64_bit_bmc] engine_0: ##   0:00:03  Checking assumptions in step 51..
SBY  9:32:53 [counter_64_bit_bmc] engine_0: ##   0:00:03  Checking assertions in step 51..
SBY  9:32:54 [counter_64_bit_bmc] engine_0: ##   0:00:03  Checking assumptions in step 52..
SBY  9:32:54 [counter_64_bit_bmc] engine_0: ##   0:00:03  Checking assertions in step 52..
SBY  9:32:54 [counter_64_bit_bmc] engine_0: ##   0:00:03  Checking assumptions in step 53..
SBY  9:32:54 [counter_64_bit_bmc] engine_0: ##   0:00:03  Checking assertions in step 53..
SBY  9:32:54 [counter_64_bit_bmc] engine_0: ##   0:00:03  Checking assumptions in step 54..
SBY  9:32:54 [counter_64_bit_bmc] engine_0: ##   0:00:03  Checking assertions in step 54..
SBY  9:32:54 [counter_64_bit_bmc] engine_0: ##   0:00:03  Checking assumptions in step 55..
SBY  9:32:54 [counter_64_bit_bmc] engine_0: ##   0:00:03  Checking assertions in step 55..
SBY  9:32:54 [counter_64_bit_bmc] engine_0: ##   0:00:03  Checking assumptions in step 56..
SBY  9:32:54 [counter_64_bit_bmc] engine_0: ##   0:00:03  Checking assertions in step 56..
SBY  9:32:54 [counter_64_bit_bmc] engine_0: ##   0:00:03  Checking assumptions in step 57..
SBY  9:32:54 [counter_64_bit_bmc] engine_0: ##   0:00:03  Checking assertions in step 57..
